2016-12-09 12:27:28.180619,0.121,-142,7,62.3
2016-12-09 12:27:33.202232,0.123,-141,-1,62.2
2016-12-09 12:27:38.223792,0.105,-146,5,62.4
2016-12-09 12:27:43.244970,0.117,-141,0,62.6
2016-12-09 12:27:48.266729,0.113,-143,11,62.2
2016-12-09 12:27:53.288302,0.109,-139,8,62.2
2016-12-09 12:27:58.309996,0.102,-142,4,62.3
2016-12-09 12:28:03.331810,0.108,-140,-5,62.5
2016-12-09 12:28:08.352960,0.128,-144,4,62.6
2016-12-09 12:28:13.374407,0.117,-140,1,62.6
2016-12-09 12:28:18.396315,0.119,-144,4,62.4
2016-12-09 12:28:23.417601,0.123,-141,1,62.5
2016-12-09 12:28:28.436132,0.112,-145,13,62.3
2016-12-09 12:28:33.455158,0.116,-142,1,62.4
2016-12-09 12:28:38.476897,0.124,-144,6,62.4
2016-12-09 12:28:43.498771,0.118,-141,-6,62.4
2016-12-09 12:29:08.541737,0.113,-137,6,62.6
2016-12-09 12:29:13.563380,0.100,-143,5,62.7
2016-12-09 12:29:18.584799,0.119,-143,-5,62.7
2016-12-09 12:29:23.606690,0.107,-142,4,62.8
2016-12-09 12:29:28.627891,0.124,-140,2,62.6
2016-12-09 12:29:33.649346,0.129,-141,1,62.7
2016-12-09 12:29:38.671260,0.113,-146,7,62.7
2016-12-09 12:29:43.692863,0.132,-139,5,62.6
2016-12-09 12:29:48.714855,0.113,-140,18,62.6
2016-12-09 12:29:53.736813,0.118,-140,3,62.6
2016-12-09 12:30:08.771129,0.120,-143,3,62.8
2016-12-09 12:30:13.792157,0.120,-141,2,62.7
2016-12-09 12:30:18.813918,0.119,-145,8,62.8
2016-12-09 12:30:23.834968,0.129,-146,2,62.7
2016-12-09 12:30:48.882901,0.126,-141,-3,62.8
2016-12-09 12:30:53.904513,0.116,-141,5,62.7
2016-12-09 12:30:58.925684,0.122,-141,9,62.6
2016-12-09 12:31:03.947698,0.107,-144,6,62.6
2016-12-09 12:31:08.968909,0.116,-145,6,62.8
2016-12-09 12:31:13.990697,0.111,-141,4,62.7
2016-12-09 12:31:19.011976,0.115,-144,0,62.7
2016-12-09 12:31:24.033465,0.122,-144,6,62.9
2016-12-09 12:31:29.055266,0.111,-142,8,62.8
2016-12-09 12:31:44.090354,0.103,-139,0,62.9
2016-12-09 12:31:49.111537,0.113,-143,1,63.1
2016-12-09 12:31:54.132775,0.121,-143,2,62.8
2016-12-09 12:31:59.155578,0.126,-142,6,62.8
2016-12-09 12:32:04.177225,0.116,-142,4,62.8
2016-12-09 12:32:09.198648,0.140,-141,-2,63.1
2016-12-09 12:32:14.220383,0.123,-139,5,63.0
2016-12-09 12:32:19.241733,0.119,-142,0,62.7
2016-12-09 12:32:34.276322,0.110,-142,9,62.8
2016-12-09 12:32:39.297482,0.118,-141,4,62.9
2016-12-09 12:32:44.319090,0.130,-141,1,62.9
2016-12-09 12:32:49.340789,0.147,-141,0,62.8
2016-12-09 12:32:54.362624,0.116,-143,12,62.6
2016-12-09 12:32:59.384744,0.121,-141,0,62.7
2016-12-09 12:33:04.406352,0.115,-140,2,62.7
2016-12-09 12:33:09.428475,0.133,-138,-16,63.1
2016-12-09 12:33:14.449637,0.119,-140,1,62.9
2016-12-09 12:33:19.471866,0.114,-142,6,62.8
2016-12-09 12:33:24.493140,0.108,-141,5,62.6
2016-12-09 12:33:29.515357,0.112,-141,11,62.8
2016-12-09 12:33:34.537013,0.109,-142,4,62.9
2016-12-09 12:33:39.559383,0.129,-141,-3,63.0
2016-12-09 12:33:44.581675,0.100,-144,13,62.9
2016-12-09 12:33:49.604053,0.104,-145,10,62.9
2016-12-09 12:33:54.625483,0.100,-144,9,62.9
2016-12-09 12:33:59.647511,0.111,-143,7,63.1
2016-12-09 12:34:04.668757,0.107,-143,0,63.3
2016-12-09 12:34:09.690237,0.124,-144,6,63.1
2016-12-09 12:34:14.712557,0.136,-139,-11,63.0
2016-12-09 12:34:19.734174,0.135,-138,3,62.8
2016-12-09 12:34:24.756276,0.109,-140,9,62.9
2016-12-09 12:34:29.777925,0.120,-142,7,62.9
2016-12-09 12:34:34.799322,0.117,-140,-4,63.0
2016-12-09 12:34:39.821017,0.108,-141,15,62.8
2016-12-09 12:34:44.843526,0.110,-141,12,62.9
2016-12-09 12:34:49.865074,0.120,-139,1,63.0
2016-12-09 12:34:54.886521,0.140,-140,0,63.3
2016-12-09 12:34:59.907848,0.118,-142,6,63.1
2016-12-09 12:35:04.930002,0.128,-140,-19,63.2
2016-12-09 12:35:09.951585,0.120,-142,0,63.2
2016-12-09 12:35:14.973361,0.127,-142,-9,63.0
2016-12-09 12:35:19.994639,0.112,-140,8,63.3
2016-12-09 12:35:25.016229,0.120,-140,0,63.3
2016-12-09 12:35:30.037285,0.111,-140,7,63.3
2016-12-09 12:35:35.058924,0.128,-139,0,63.0
2016-12-09 12:35:40.080346,0.123,-141,6,63.2
2016-12-09 12:35:45.102416,0.117,-142,1,63.2
2016-12-09 12:35:50.124435,0.148,-141,1,63.4
2016-12-09 12:35:55.145847,0.123,-141,0,63.3
2016-12-09 12:36:00.167419,0.117,-144,4,63.2
2016-12-09 12:36:05.189070,0.113,-145,5,63.3
2016-12-09 12:36:20.224474,0.126,-144,6,63.4
2016-12-09 12:36:25.245617,0.115,-143,5,63.5
2016-12-09 12:36:30.267884,0.101,-143,13,63.2
2016-12-09 12:36:45.302841,0.124,-141,8,62.8
2016-12-09 12:36:50.326890,0.113,-142,12,62.9
2016-12-09 12:36:55.348794,0.116,-142,0,63.1
2016-12-09 12:37:00.370358,0.109,-144,-1,63.0
2016-12-09 12:37:05.391613,0.105,-143,6,63.1
2016-12-09 12:37:10.412918,0.112,-141,2,63.2
2016-12-09 12:37:15.434488,0.113,-140,0,63.2
2016-12-09 12:37:20.455605,0.124,-138,-7,63.1
2016-12-09 12:37:25.477543,0.112,-140,1,63.2
2016-12-09 12:37:30.499077,0.113,-140,3,63.5
2016-12-09 12:37:35.521326,0.125,-141,-6,63.5
2016-12-09 12:37:40.543548,0.101,-144,14,63.5
2016-12-09 12:37:55.578555,0.109,-144,11,63.3
2016-12-09 12:38:00.600607,0.114,-140,1,63.4
2016-12-09 12:38:05.621713,0.115,-143,3,63.2
2016-12-09 12:38:10.643156,0.121,-141,4,63.5
2016-12-09 12:38:15.665305,0.116,-146,3,63.4
